,loss
156,0.01298813
157,0.04657758
158,0.029664246
159,0.01351447
160,0.015150458
161,0.026190002
162,0.0112123415
163,0.0004672915
164,0.014580957
165,0.015663179
166,0.022455264
167,0.005923263
168,0.00035536668
169,0.030616252
170,0.0013990091
171,0.013372505
172,0.025081586
173,0.01538096
174,0.025109772
175,0.0029096764
176,0.0011868333
177,0.00024756056
178,0.011213192
179,0.0011900929
180,0.0007317959
181,0.00041126812
182,0.0001178899
183,0.0002636675
184,0.014534437
185,0.000123011
186,0.013099541
187,0.0021314528
188,0.03358822
189,0.011654895
190,0.00215789
191,0.025305804
192,0.0019385628
193,0.01357558
194,0.0010967405
195,0.0005630079
196,0.00025167913
197,0.00019827273
198,0.017462548
199,0.028680285
200,0.0010659586
201,0.0013497142
202,0.00073948683
203,0.015211497
204,0.013483266
205,0.00070374744
206,0.00039867917
207,0.013985578
208,0.0001464187
209,0.012777531
210,0.014602401
211,0.013203671
212,0.0007775802
213,0.00025586807
214,0.00029636794
215,0.00036103462
216,0.013533866
217,0.00030677117
218,0.00010575687
219,0.00067085616
220,0.0004915277
221,0.02726661
222,0.012051969
223,0.025978314
224,0.030144228
225,0.0017393323
226,0.04990382
227,0.019775674
228,0.030338757
229,0.013162481
230,0.0005440458
231,0.0011257048
232,0.014658831
233,0.02332344
234,0.0012879829
235,0.028145202
236,0.001175561
237,0.013462056
238,0.012524337
239,0.011873926
240,0.020674827
241,0.025685064
242,0.0013733886
243,0.00078153383
244,0.00088193535
245,0.0010812778
246,0.00063981046
247,0.016173339
248,0.04526273
249,0.015662754
250,0.046159748
251,0.028538305
252,0.015115546
253,0.01275273
254,0.026902437
255,0.013641091
256,0.024117272
257,0.0014481234
258,0.012477031
259,0.011544708
260,0.00071189477
261,0.029568095
262,0.00053196494
263,0.00092344667
264,0.015588455
265,0.013765159
266,0.0011478858
267,0.016647108
268,0.0008045471
269,0.017440123
270,0.00016046705
271,0.00066696154
272,0.013497997
273,0.01586696
274,0.00058486895
275,0.03034292
276,0.011862564
277,0.00024481807
278,0.00048572134
279,0.0010508283
280,0.02634891
281,0.013335531
282,0.0020989883
283,0.00040837223
284,0.011187305
285,0.022920718
286,0.002032724
287,0.017188633
288,0.0010058875
289,0.00016321485
290,0.009873089
291,0.0005038573
292,0.01474945
293,0.012282441
294,0.008509801
295,0.008965985
296,0.034898408
297,0.008849079
298,0.0004729924
299,0.02815209
300,0.023194857
301,0.018389437
302,0.031037817
303,0.0017690465
304,0.016348103
305,0.015160124
306,0.012796043
307,0.00090743514
308,0.025434416
309,0.018401403
310,0.0303666
311,0.012711065
312,0.00017311188
313,0.05137603
314,0.001556835
315,0.0018855862
316,0.015504392
317,0.00025001942
318,0.015953807
319,0.02362613
320,0.004450978
321,0.028795736
322,0.012153401
323,0.030261936
324,0.0014288521
325,0.0003389865
326,0.017094417
327,0.0005503448
328,0.00056158844
329,0.010016131
330,0.030297738
331,0.0010861788
332,0.01646122
333,0.027595362
334,0.00062697375
335,0.009610784
336,0.001976225
337,0.025939422
338,0.020205932
339,0.041425902
340,0.0003681597
341,0.0016508141
342,0.021437012
343,0.015587679
344,0.014621446
345,0.002585937
346,0.0003767387
347,0.010205563
348,0.00026580988
349,0.0028189674
350,0.00016666132
351,0.0017048487
352,0.00029802392
353,0.015371243
354,0.025598327
355,0.015194943
356,0.023430824
357,0.017716773
358,0.0017484219
359,0.03465407
360,0.022201559
361,0.009769461
362,0.019870043
363,0.017629618
364,0.0003831807
365,0.01624627
366,0.022788536
367,0.015798278
368,0.008346006
369,0.0015009579
370,0.007917978
371,0.031591754
372,0.018511608
373,0.013415934
374,0.0027870026
375,0.0006091583
376,0.016637033
377,0.014655598
378,8.6170185e-05
379,0.0005770437
380,0.025186647
381,0.001009491
382,0.0015889781
383,0.0017250745
384,0.0005244302
385,8.138815e-05
386,0.026487157
387,0.00066716596
388,0.00035698057
389,0.014484737
390,0.024257742
391,0.0037930936
392,0.0012296669
393,0.00082532695
394,0.0150727285
395,0.001476373
396,0.00021359682
397,0.013408612
398,0.021652168
399,0.0012262056
400,0.020287417
401,0.0019136128
402,0.014325847
403,0.01404421
404,0.00942304
405,0.014098341
406,0.027987467
407,0.014995201
408,0.023520214
409,0.0019178886
410,0.00070803886
411,0.018737432
412,0.023160448
413,0.03146087
414,0.00024158691
415,0.0023264629
416,0.010543687
417,0.013996025
418,0.0005510757
419,0.014393617
420,0.008615477
421,0.033667374
422,0.029834138
423,0.0010306101
424,0.0006561229
425,0.0005618676
426,0.027549915
427,0.023715705
428,0.028777182
429,0.0026218873
430,0.02662557
431,0.01643639
432,0.014540246
433,0.000903075
434,0.016291002
435,0.012963947
436,0.01165861
437,0.012506927
438,0.020271076
439,0.0024997888
440,0.010290004
441,0.013087103
442,0.015282273
443,0.014462379
444,0.001498605
445,0.04190363
446,0.001189628
447,0.0025264788
448,0.009345433
449,0.011565002
450,0.013750311
451,0.020704055
452,0.0014259359
453,0.032271866
454,0.02894751
455,0.027639551
456,0.0012581756
457,0.024192598
458,0.028839579
459,0.030802151
460,0.0010317323
461,0.0002774902
462,0.017102528
463,0.013714195
464,0.029527895
465,0.04311607
466,0.015756365
467,0.0006463487
468,0.00042979966
469,0.0003080032
470,0.02537788
471,0.0025419984
472,0.0007303922
473,0.029692031
474,0.00024058494
475,0.010087018
476,0.010815722
477,0.015752895
478,0.014861454
479,0.0005007329
480,0.027784258
481,0.00079969584
482,0.0016464164
483,0.0097474335
484,0.012964695
485,0.017277623
486,0.00277284
487,0.013389744
488,0.0008149288
489,0.0002648067
490,0.008486992
491,0.00065214344
492,0.0007150143
493,0.012413196
494,0.00017707722
495,0.016724816
496,0.0005870205
497,0.016025607
498,0.02219336
499,0.015863217
500,0.012055411
501,0.030637972
502,0.026277652
503,0.014442051
504,0.007676761
505,0.028910916
506,0.02891979
507,0.013686766
508,0.000913902
509,0.016176596
510,0.0143753905
511,0.0012371589
512,0.0004217573
513,0.013419998
514,0.0002268657
515,0.012527979
516,0.011569019
517,0.001074939
518,0.015310191
519,0.0010811506
520,0.0004889942
521,0.008111744
522,0.011335264
523,0.027400898
524,0.010297455
525,0.0025451796
526,0.017903125
527,0.013667968
528,0.016042728
529,0.018059164
530,0.00085885637
531,0.00039230505
532,0.027390217
533,0.00237079
534,0.000500653
535,0.015193198
536,0.0020171353
537,0.015076221
538,0.022995029
539,0.009276832
540,0.02151621
541,0.028382234
542,0.0014722706
543,0.011091848
544,0.00076424086
545,0.006007237
546,0.011178416
547,0.0008627177
548,0.023674585
549,0.02716428
550,0.008324709
551,0.022191675
552,0.0021882448
553,0.013067936
554,0.0011230807
555,0.033929076
556,0.0010272958
557,0.028755356
558,0.016693145
559,0.014641616
560,0.012400548
561,0.026388224
562,0.038147684
563,0.022582814
564,0.014068099
565,0.033303216
566,0.02224338
567,0.023556553
568,0.0046099364
569,0.001717007
570,0.029852511
571,0.026914125
572,0.015326191
573,0.009581547
574,0.018702187
575,0.012845418
576,0.014722083
577,0.01240708
578,0.022853592
579,0.00095482514
580,0.026363796
581,0.0014649151
582,0.0042753792
583,0.016134758
584,0.016189938
585,0.0060005235
586,0.01419233
587,0.015984895
588,0.0045922855
589,0.01251369
590,0.024384454
591,0.001971528
592,0.0015776765
593,0.00047764045
594,0.008580458
595,0.030091133
596,0.0014411691
597,0.0008824975
598,0.012836357
599,0.01595349
600,0.0060800584
601,0.009331172
602,0.01224654
603,0.026892276
604,0.027103044
605,0.0018143642
606,0.026037669
607,0.01459702
608,0.008918533
609,0.021533484
610,0.033382256
611,0.003368046
612,0.008270892
613,0.0013936801
614,0.013849073
615,0.025067374
616,0.02150684
617,0.004378196
618,0.009101138
619,0.0069180164
620,0.0094774
621,0.015045728
622,0.033911187
623,0.0029218732
624,0.011486931
625,0.0028362516
626,0.02498532
627,0.020612774
628,0.011750646
629,0.0033045001
630,0.049276326
631,0.023506176
632,0.018663192
633,0.01865581
634,0.0019270306
635,0.008518089
636,0.022771241
637,0.002835092
638,0.01272898
639,0.0006287509
640,0.0009626234
641,0.00044317573
642,0.011002613
643,0.027937902
644,0.0017139425
645,0.012586498
646,0.030878002
647,0.012931304
648,0.022466345
649,0.013985961
650,0.0015333255
651,0.0017215037
652,0.012485115
653,0.015708473
654,0.00088649185
655,0.00091081177
656,0.0010565186
657,0.026340205
658,0.009802519
659,0.002128187
660,0.017573826
661,0.015827525
662,0.010354039
663,0.029139565
664,0.0042745667
665,0.0069134887
666,0.009748767
667,0.015689611
668,0.0023682807
669,0.030148296
670,0.019215936
671,0.0017361359
672,0.023996469
673,0.03474316
674,0.00925469
675,0.003039482
676,0.010915293
677,0.02274355
678,0.0031621424
679,0.0046408894
680,0.00032973164
681,0.0011681498
682,0.012565335
683,0.0010804503
684,0.008688395
685,0.019953774
686,0.0017303803
687,0.018457714
688,0.03462249
689,0.013131415
690,0.002925168
691,0.0014349049
692,0.0014044939
693,0.016811155
694,0.016859643
695,0.011242874
696,0.010236518
697,0.025294717
698,0.020340864
699,0.011209032
700,0.001160792
701,0.0023856016
702,0.020200118
703,0.019065252
704,0.019436697
705,0.0029485049
706,0.0142032495
707,0.034822866
708,0.03510723
709,0.010701022
710,0.025268035
711,0.0031132754
712,0.0039877445
713,0.011221321
714,0.007317222
715,0.011327238
716,0.014874811
717,0.01557449
718,0.0055454285
719,0.024217043
720,0.0030590051
721,0.015909007
722,0.010977771
723,0.001755459
724,0.019517165
725,0.0029777524
726,0.022215078
727,0.0018408117
728,0.02512861
729,0.0069781644
730,0.014238792
731,0.01342849
732,0.0045208028
733,0.020027896
734,0.053682297
735,0.020201392
736,0.009242357
737,0.012085242
738,0.024542892
739,0.008423958
740,0.0026715824
741,0.012231888
742,0.0017292622
743,0.012351093
744,0.043872558
745,0.0020411331
746,0.012067717
747,0.005595399
748,0.006458496
749,0.0020936786
750,0.024127996
751,0.0018259558
752,0.011900414
753,0.020067973
754,0.0016372222
755,0.0032357608
756,0.0012524282
757,0.0026070063
758,0.010539894
759,0.008524706
760,0.0015855551
761,0.031101368
762,0.002569971
763,0.0038750987
764,0.02099525
765,0.0019306891
766,0.013950753
767,0.01238255
768,0.013089733
769,0.017222295
770,0.013046578
771,0.0032691753
772,0.019863416
773,0.0067458586
774,0.0056160693
775,0.0016641613
776,0.021379974
777,0.0063427826
778,0.018652687
779,0.0046906383
780,0.011662079
781,0.002285883
782,0.02546486
783,0.008433021
784,0.013081779
785,0.02425815
786,0.013636014
787,0.035128433
788,0.002676093
789,0.037035387
790,0.018663013
791,0.015160219
792,0.0130733205
793,0.016214909
794,0.02012975
795,0.0009850328
796,0.022825137
797,0.02470199
798,0.00745897
799,0.010063967
800,0.015922239
801,0.010856898
802,0.0018342178
803,0.008962086
804,0.019896556
805,0.013252417
806,0.008852472
807,0.0014905523
808,0.000775949
809,0.018490747
810,0.0063227406
811,0.003639376
812,0.0012502231
813,0.004137532
814,0.011531838
815,0.015607692
816,0.0034631896
817,0.0102939345
818,0.028300323
819,0.0071553336
820,0.011935222
821,0.010793998
822,0.005331372
823,0.0073073343
824,0.011011647
825,0.0028596718
826,0.018906541
827,0.013344429
828,0.020080576
829,0.006672492
830,0.0016480276
831,0.019344935
832,0.0014926268
833,0.015664877
834,0.0043334733
835,0.0144344205
836,0.015365957
837,0.025505744
838,0.0018686535
839,0.009506375
840,0.0063336533
841,0.0038132055
842,0.005286379
843,0.024407085
844,0.019302268
845,0.0020922092
846,0.012238089
847,0.0026183827
848,0.0065060104
849,0.020034265
850,0.0017162143
851,0.0053630415
852,0.004737079
853,0.014201959
854,0.0133588575
855,0.032682683
856,0.022685738
857,0.02375852
858,0.031439707
859,0.00890012
860,0.023156237
861,0.0055852626
862,0.021246348
863,0.005119462
864,0.0027915498
865,0.0013339815
866,0.018290458
867,0.016181746
868,0.030795053
869,0.036672525
870,0.003267224
871,0.08701446
872,0.042470194
873,0.017185135
874,0.004476996
875,0.013943044
876,0.014512451
877,0.019824766
878,0.02392508
879,0.007038965
880,0.03627219
881,0.011320301
882,0.010703197
883,0.0016006089
884,0.01949166
885,0.0016520545
886,0.017625134
887,0.0055656154
888,0.018393379
889,0.012175583
890,0.0238985
891,0.019989645
892,0.009307677
893,0.022648301
894,0.0010838071
895,0.03337783
896,0.013308062
897,0.015285465
898,0.010529614
899,0.0019749966
900,0.014473963
901,0.011402311
902,0.022406815
903,0.0035693888
904,0.0015431015
905,0.011667538
906,0.0026996126
907,0.012691716
908,0.019408867
909,0.011323408
910,0.002086378
911,0.009479315
912,0.0052417107
913,0.00444837
914,0.011469648
915,0.010283106
916,0.01077667
917,0.000956687
918,0.0077367807
919,0.005738679
920,0.007137411
921,0.036003422
922,0.03403585
923,0.007631303
924,0.002319417
925,0.02391395
926,0.001983486
927,0.019483633
928,0.0026527476
929,0.020319251
930,0.0033762385
931,0.03647818
932,0.016996082
933,0.013897784
934,0.010478208
935,0.0071661733
936,0.022252217
937,0.01245518
938,0.0039746896
939,0.0013525243
940,0.0049613495
941,0.01367845
942,0.010880842
943,0.004562544
944,0.0036837773
945,0.0033681705
946,0.0026791745
947,0.0016297898
948,0.020624261
949,0.021320317
950,0.009679417
951,0.02483945
952,0.014494849
953,0.018092904
954,0.00068772904
955,0.0051269466
956,0.0067324536
957,0.0061340258
958,0.0030472833
959,0.016542874
960,0.00414099
961,0.012263611
962,0.01642282
963,0.012459345
964,0.012660327
965,0.010620811
966,0.004123006
967,0.007981704
968,0.027419876
969,0.019963812
970,0.016283106
971,0.013964682
972,0.022826798
973,0.002711627
974,0.017987624
975,0.0064495606
976,0.037771016
977,0.04022046
978,0.012512837
979,0.0119992765
980,0.0021996237
981,0.0047137616
982,0.017493004
983,0.0067351353
984,0.03707065
985,0.012287861
986,0.010115222
987,0.017262572
988,0.011102362
989,0.011509719
990,0.017506652
991,0.0058855056
992,0.017754728
993,0.0021332882
994,0.00079441484
995,0.023910856
996,0.022426063
997,0.004163953
998,0.008388211
999,0.010181737
1000,0.02117784
1001,0.012374704
1002,0.009874571
1003,0.030957334
1004,0.008987862
1005,0.0019934117
1006,0.012996335
1007,0.004106086
1008,0.0018458022
1009,0.012459069
1010,0.010727416
1011,0.0013765892
1012,0.01252669
1013,0.003937846
1014,0.0022881536
1015,0.035586324
1016,0.011882561
1017,0.023074124
1018,0.01853493
1019,0.006874213
1020,0.0058287987
1021,0.020908892
1022,0.01177913
1023,0.031859975
1024,0.049700648
1025,0.017951272
1026,0.025976898
1027,0.008922718
1028,0.019031765
1029,0.0049912464
1030,0.002340585
1031,0.0043069064
1032,0.0049667736
1033,0.018004995
1034,0.032131795
1035,0.016891874
1036,0.015400106
1037,0.0106486045
1038,0.005798637
1039,0.009934553
1040,0.02861132
1041,0.01628029
1042,0.010853914
1043,0.027877927
1044,0.0020810633
1045,0.0017945174
1046,0.023143228
1047,0.002481343
1048,0.015235798
1049,0.017328395
1050,0.022815656
1051,0.010239992
1052,0.012328612
1053,0.018829316
1054,0.014754429
1055,0.0077943746
1056,0.006106152
1057,0.018619165
1058,0.005225115
1059,0.014402732
1060,0.020965979
1061,0.017260987
1062,0.0055939164
1063,0.007583542
1064,0.0014033326
1065,0.0019203334
1066,0.0012857189
1067,0.0015942127
1068,0.0030157273
1069,0.001311779
1070,0.018189305
1071,0.020386022
1072,0.0027375873
1073,0.002538884
1074,0.018595325
1075,0.011494381
1076,0.013980401
1077,0.03147937
1078,0.010783006
1079,0.013031881
1080,0.003596992
1081,0.0017665562
1082,0.0011178073
1083,0.009922111
1084,0.003720379
1085,0.010834775
1086,0.020045217
1087,0.0043676016
1088,0.017167633
1089,0.007153627
1090,0.008747649
1091,0.014317868
1092,0.0015785765
1093,0.0137890745
1094,0.015240306
1095,0.0069558304
1096,0.0069429614
1097,0.0007352313
1098,0.019999461
1099,0.02566981
1100,0.008064262
1101,0.013834787
1102,0.013048006
1103,0.008071475
1104,0.0049373168
1105,0.0017134696
1106,0.01961417
1107,0.0038503732
1108,0.004031217
1109,0.016093682
1110,0.001070281
1111,0.022104235
1112,0.0104112495
1113,0.0009548146
1114,0.00113717
1115,0.0008039315
1116,0.015994385
1117,0.0012937197
1118,0.017589118
1119,0.021434093
1120,0.032180615
1121,0.00498553
1122,0.02044961
1123,0.0069585373
1124,0.009210466
1125,0.0026166271
1126,0.0065948972
1127,0.0009480679
1128,0.008779241
1129,0.016378384
1130,0.018011514
1131,0.025978688
1132,0.022231704
1133,0.010515445
1134,0.018701147
1135,0.00708552
1136,0.004304328
1137,0.022361651
1138,0.0051293257
1139,0.031618588
1140,0.007308746
1141,0.0155542595
1142,0.024979696
1143,0.0135005945
1144,0.006689972
1145,0.005441877
1146,0.015746845
1147,0.027858917
1148,0.009139615
1149,0.024471188
1150,0.0039731613
1151,0.013184377
1152,0.008543346
1153,0.009998028
1154,0.018115588
1155,0.0011820865
1156,0.008824231
1157,0.0022184786
1158,0.008628257
1159,0.0031517183
1160,0.001232876
1161,0.0062651034
1162,0.011948847
1163,0.0098470785
1164,0.0150915105
1165,0.012685188
1166,0.02780118
1167,0.02426346
1168,0.012607627
1169,0.028314479
1170,0.00895463
1171,0.016813288
1172,0.009383186
1173,0.00359789
1174,0.010337412
1175,0.019147424
1176,0.007121614
1177,0.029344339
1178,0.0042014997
1179,0.012471304
1180,0.0017943733
1181,0.0015599921
1182,0.010791245
1183,0.0013222083
1184,0.013640221
1185,0.005123666
1186,0.018708788
1187,0.013594201
1188,0.002390891
1189,0.025486987
1190,0.029289743
1191,0.013340959
1192,0.003112225
1193,0.001374912
1194,0.015038855
1195,0.0068886527
1196,0.021609077
1197,0.019977381
1198,0.004549844
1199,0.0027910396
1200,0.004603561
1201,0.026419334
1202,0.0031457287
1203,0.024426455
1204,0.0024332472
1205,0.03385125
1206,0.023602286
1207,0.013981628
1208,0.033814974
1209,0.022294113
1210,0.019074079
1211,0.011564763
1212,0.01026759
1213,0.014075504
1214,0.0076110642
1215,0.005195603
1216,0.015682878
1217,0.0073489067
1218,0.013511926
1219,0.0035777865
1220,0.0140558835
1221,0.0065516247
1222,0.004947651
1223,0.0104857385
1224,0.009953371
1225,0.0025185426
1226,0.0017979397
1227,0.0005818737
1228,0.005023051
1229,0.012348143
1230,0.011926801
1231,0.022143416
1232,0.011758035
1233,0.0011894958
1234,0.010634663
1235,0.0118463235
1236,0.003566826
1237,0.02958158
1238,0.0015105815
1239,0.0074774185
1240,0.009244034
1241,0.0008843992
1242,0.003522753
1243,0.010304767
1244,0.0149576655
1245,0.012754271
1246,0.011178674
1247,0.012992345
1248,0.005822532
1249,0.011734462
1250,0.0029156662
1251,0.021519698
1252,0.009034332
1253,0.008414012
1254,0.03161964
1255,0.0038642762
1256,0.012300884
1257,0.016338062
1258,0.0033776518
1259,0.0009707871
1260,0.022064034
1261,0.011023842
1262,0.018177068
1263,0.011320632
1264,0.015850957
1265,0.010346151
1266,0.013097935
1267,0.0053973435
1268,0.0033405884
1269,0.038518976
1270,0.014155355
1271,0.005448526
1272,0.017402375
1273,0.015086066
1274,0.002559146
1275,0.0018458017
1276,0.0133311795
1277,0.010857322
1278,0.00246314
1279,0.013401687
1280,0.008885085
1281,0.00090739643
1282,0.0023371615
1283,0.011405966
1284,0.008078303
1285,0.01766978
1286,0.0068733054
1287,0.026640356
1288,0.017644348
1289,0.008463291
1290,0.030338971
1291,0.012685115
1292,0.0022989106
1293,0.0012466013
1294,0.011606525
1295,0.034840204
1296,0.0028524592
1297,0.0066410447
1298,0.021196026
1299,0.0032116172
1300,0.028406255
1301,0.022687087
1302,0.016767312
1303,0.015121038
1304,0.0027208643
1305,0.012113422
1306,0.0036947744
1307,0.01685923
1308,0.010523643
1309,0.029195672
1310,0.0056495545
1311,0.026341883
1312,0.013555369
1313,0.032994267
1314,0.016041078
1315,0.0191945
1316,0.008930653
1317,0.01580452
1318,0.03283263
1319,0.0024208138
1320,0.017232418
1321,0.0058008526
1322,0.00813061
1323,0.005108895
1324,0.012942044
1325,0.0044552963
1326,0.003401862
1327,0.017802665
1328,0.02013399
1329,0.0038895851
1330,0.008059642
1331,0.010016412
1332,0.0072220825
1333,0.010128759
1334,0.0023084919
1335,0.0046575977
1336,0.0025936693
1337,0.020874245
1338,0.0071433233
1339,0.002409987
1340,0.0072163693
1341,0.006963023
1342,0.0057521546
1343,0.002569203
1344,0.010161652
1345,0.013086231
1346,0.008715529
1347,0.014666676
1348,0.019166062
1349,0.028379437
1350,0.0030990592
1351,0.007361168
1352,0.006862217
1353,0.004848316
1354,0.0058860723
1355,0.02201891
1356,0.0025981886
1357,0.011113009
1358,0.03098111
1359,0.011448594
1360,0.0057358276
1361,0.016042594
1362,0.018236611
1363,0.015940795
1364,0.0035279733
1365,0.018261388
1366,0.029853161
1367,0.0013179193
1368,0.008346508
1369,0.002306684
1370,0.0019837557
1371,0.0012198268
1372,0.015120324
1373,0.0008721299
1374,0.009853977
1375,0.0037470215
1376,0.018404903
1377,0.010919467
1378,0.010735275
1379,0.017042147
1380,0.016134676
1381,0.0030044944
1382,0.0044286987
1383,0.0035849935
1384,0.010850606
1385,0.010263288
1386,0.016114859
1387,0.022107912
1388,0.0059664194
1389,0.010136242
1390,0.0128931925
1391,0.004999815
1392,0.012629016
1393,0.011083921
1394,0.009791616
1395,0.01210181
1396,0.006495223
1397,0.023792349
1398,0.004493235
1399,0.022213312
1400,0.0056594247
1401,0.0018088084
1402,0.002179439
1403,0.0058557787
1404,0.011763759
1405,0.021931432
1406,0.006650026
1407,0.0012323672
1408,0.011372338
1409,0.004919677
1410,0.009717193
1411,0.0043723425
1412,0.00085804524
1413,0.0023585064
1414,0.009565095
1415,0.0013121971
1416,0.01474149
1417,0.0012793504
1418,0.023872409
1419,0.004877628
1420,0.005010439
1421,0.021533988
1422,0.0020158333
1423,0.012650065
1424,0.01727501
1425,0.024793116
1426,0.004474408
1427,0.0035523234
1428,0.008208735
1429,0.0010816414
1430,0.0055395137
1431,0.0028829933
1432,0.007431701
1433,0.03874801
1434,0.004521361
1435,0.004488832
1436,0.0074386634
1437,0.017582241
1438,0.011217542
1439,0.008531457
1440,0.0008327067
1441,0.0017187059
1442,0.00293121
1443,0.022152169
1444,0.03659908
1445,0.017563675
1446,0.0067110285
1447,0.0027689906
1448,0.0083380705
1449,0.006989126
1450,0.002665737
1451,0.0021716682
1452,0.017561674
1453,0.010913678
1454,0.012591015
1455,0.0108524375
1456,0.004207428
1457,0.020223996
1458,0.0110957315
1459,0.014255271
1460,0.017664008
1461,0.020808477
1462,0.007897153
1463,0.027078386
1464,0.018133052
1465,0.021322707
1466,0.0023681617
1467,0.015863841
1468,0.008947845
1469,0.008699045
1470,0.00214312
1471,0.0030856521
1472,0.005397235
1473,0.037634905
1474,0.0058561605
1475,0.0037925688
1476,0.021829866
1477,0.010366781
1478,0.0018736735
1479,0.009531675
1480,0.007724021
1481,0.011982735
1482,0.024731558
1483,0.005022718
1484,0.021711595
1485,0.002509067
1486,0.010317353
1487,0.0020395867
1488,0.008247407
1489,0.0026223552
1490,0.013926385
1491,0.0019498365
1492,0.02125541
1493,0.01602511
1494,0.013731552
1495,0.008709034
1496,0.0075488775
1497,0.009668936
1498,0.01372759
1499,0.012576531
1500,0.03256986
1501,0.0032366768
1502,0.0037625618
1503,0.011539987
1504,0.01566411
1505,0.0069767637
1506,0.006580004
1507,0.0011251668
1508,0.021130767
1509,0.0025775726
1510,0.0023458141
1511,0.021948623
1512,0.004327127
1513,0.012063693
1514,0.0017194725
1515,0.025001515
1516,0.0076591466
1517,0.0055784606
1518,0.010716757
1519,0.0054462
1520,0.0074205184
1521,0.010546129
1522,0.0042890403
1523,0.0021054724
1524,0.012239162
1525,0.009652585
1526,0.013376777
1527,0.0037966787
1528,0.018543093
1529,0.0065508094
1530,0.0032361578
1531,0.010903239
1532,0.00074909895
1533,0.013897342
1534,0.012145833
1535,0.002116039
1536,0.0056989538
1537,0.0257261
1538,0.004861229
1539,0.006255901
1540,0.01781365
1541,0.0037012466
1542,0.015521095
1543,0.014277079
1544,0.0023430851
1545,0.012580386
1546,0.0028064172
1547,0.020471485
1548,0.0076262522
1549,0.0016826682
1550,0.0024062772
1551,0.0018973986
1552,0.011801509
1553,0.024603361
1554,0.0032866662
1555,0.00652659
1556,0.0015966301
1557,0.0025186501
1558,0.022510927
1559,0.012244405
1560,0.01522949
1561,0.0149991065
1562,0.0037512959
1563,0.015512697
1564,0.0148261795
1565,0.019734427
1566,0.019205265
1567,0.0065919235
1568,0.008990467
1569,0.004821052
1570,0.009007323
1571,0.0018436683
1572,0.007587647
1573,0.027314864
1574,0.008166547
1575,0.009045253
1576,0.011259878
1577,0.0067339265
1578,0.013751722
1579,0.0076764897
1580,0.009305913
1581,0.0012093368
1582,0.0020189327
1583,0.0014247809
1584,0.010678664
1585,0.010335912
1586,0.0013211654
1587,0.02235287
1588,0.022421481
1589,0.015363381
1590,0.0039481046
1591,0.0046885763
1592,0.00790941
1593,0.0019044831
1594,0.029366778
1595,0.0036559028
1596,0.0013844294
1597,0.012487326
1598,0.03057519
1599,0.007465209
1600,0.009113204
1601,0.010402864
1602,0.0027432553
1603,0.0044039506
1604,0.014536475
1605,0.0075899414
1606,0.00950423
